seed,vehicles_count,delay_steps,delay_ms,policy,collided,failure,min_headway,min_ttc_est,risk_score,steps
8130,8,1,200.0,heuristic,0,0,108.67112954666914,179.94590879981172,0.011114451077767947,200
8131,8,1,200.0,heuristic,0,0,23.38209827472707,7.364322711580098,0.2715796249470547,200
8132,8,1,200.0,heuristic,0,0,18.152895033302002,4.86440849327374,0.411149680945895,200
8133,8,1,200.0,heuristic,0,0,121.5991240215427,47.53741386059797,0.04207212461883054,200
8134,8,1,200.0,heuristic,0,0,22.76763241125815,4.252167012226908,0.47034841158616136,200
8135,8,1,200.0,heuristic,0,0,81.63242324363438,43.13816518980478,0.04636265801292535,200
8136,8,1,200.0,heuristic,0,0,9.278314211658994,3.1788643824795395,0.6291554968570204,200
8137,8,1,200.0,heuristic,0,0,24.16400444638657,9.109445124573687,0.21955234074628643,200
8138,8,1,200.0,heuristic,0,0,65.6895965154099,21.75370567662217,0.09193835890449319,200
8139,8,1,200.0,heuristic,1,1,5.0,1.0439764585170752,1000000.0,35
8140,8,1,200.0,heuristic,0,0,20.925481071920956,13.708013613481183,0.14590005936623046,200
8141,8,1,200.0,heuristic,0,0,38.699430359048165,16.77055440091597,0.11925664186097298,200
8142,8,1,200.0,heuristic,0,0,21.348030406823625,4.321592431339015,0.46279236919625805,200
8143,8,1,200.0,heuristic,0,0,20.003516852788238,7.411081892267001,0.26986613143310084,200
8144,8,1,200.0,heuristic,0,0,50.310848865328126,21.84908837983682,0.09153699986154465,200
8145,8,1,200.0,heuristic,0,0,108.89443729652317,24.07169122915974,0.08308514682081244,200
8146,8,1,200.0,heuristic,0,0,38.59329812515875,15.229858313686982,0.13132098531754638,200
8147,8,1,200.0,heuristic,0,0,54.698568908384345,9.504550074984783,0.21042553137405634,200
8148,8,1,200.0,heuristic,0,0,74.51359150016447,24.347830188087364,0.08214284330677392,200
8149,8,1,200.0,heuristic,0,0,21.20946165842139,10.609205669222955,0.18851552720878537,200
8150,8,1,200.0,heuristic,0,0,23.99085926697842,8.47808104244014,0.2359024394775501,200
8151,8,1,200.0,heuristic,0,0,41.03053349969355,17.673217211140475,0.11316558700694752,200
8152,8,1,200.0,heuristic,0,0,20.899168317968133,9.179455803285522,0.21787783969548144,200
8153,8,1,200.0,heuristic,0,0,19.950899172357964,23.472149711405603,0.085207363815857,200
8154,8,1,200.0,heuristic,0,0,18.587337128791546,5.244842363183449,0.3813269992705872,200
8155,8,1,200.0,heuristic,0,0,19.534360351744624,13.978698934747158,0.14307483188070932,200
8156,8,1,200.0,heuristic,0,0,20.66285388005946,3.970960101812725,0.5036565336143793,200
8157,8,1,200.0,heuristic,0,0,40.281674074488876,27.125008685849945,0.07373269528364508,200
8158,8,1,200.0,heuristic,0,0,64.82384290365027,50.31996165489908,0.03974565826810965,200
8159,8,1,200.0,heuristic,0,0,18.897721443623368,9.362040420545556,0.2136286439877872,200
8160,8,1,200.0,heuristic,0,0,35.478045408672074,11.260317821917791,0.17761488011529072,200
8161,8,1,200.0,heuristic,0,0,18.712273777798288,7.971344049570507,0.2508987176519823,200
8162,8,1,200.0,heuristic,0,0,23.0642744359443,5.903093286449944,0.33880541996360325,200
8163,8,1,200.0,heuristic,0,0,24.025972845809292,5.8548768076188225,0.34159557335133744,200
8164,8,1,200.0,heuristic,1,1,5.0,2.7491062789663236,1000000.0,60
8165,8,1,200.0,heuristic,0,0,16.74689949977801,13.671524666160568,0.14628946286805541,200
8166,8,1,200.0,heuristic,0,0,23.500641282159222,7.211652713272089,0.2773289396367168,200
8167,8,1,200.0,heuristic,0,0,126.00223156420714,63.500340893245166,0.03149589390964592,200
8168,8,1,200.0,heuristic,0,0,104.83635732269317,49.5619802791754,0.04035351268723106,200
8169,8,1,200.0,heuristic,0,0,144.20116409416323,56.23916995672013,0.035562402530818576,200
8170,8,1,200.0,heuristic,0,0,43.62440053037639,42.66142002647325,0.04688076483996345,200
8171,8,1,200.0,heuristic,0,0,33.79906561735697,13.431430032164316,0.148904472212608,200
8172,8,1,200.0,heuristic,0,0,90.00395890924636,19.632822557822003,0.10187022238446151,200
8173,8,1,200.0,heuristic,0,0,19.14940642997348,5.9962770377061,0.33354029298904914,200
8174,8,1,200.0,heuristic,1,1,4.999999999999943,0.9858832780609122,1000000.0,47
8175,8,1,200.0,heuristic,0,0,60.8083591511122,19.254232439060956,0.10387326559653508,200
8176,8,1,200.0,heuristic,0,0,23.919965953710403,8.505423521319816,0.23514408130139217,200
8177,8,1,200.0,heuristic,0,0,83.88028103071383,43.4785216314257,0.04599972411560623,200
8178,8,1,200.0,heuristic,0,0,18.65994041653346,6.80441955113265,0.29392661416168614,200
8179,8,1,200.0,heuristic,0,0,46.02017096610598,17.964951253763626,0.11132788348540626,200
8180,8,1,200.0,heuristic,0,0,19.78760428030904,18.21758203117373,0.10978405348073204,200
8181,8,1,200.0,heuristic,0,0,57.87015692241249,21.27304161168893,0.094015704782952,200
8182,8,1,200.0,heuristic,0,0,23.022996663838,26.6243997906211,0.07511906430673919,200
8183,8,1,200.0,heuristic,0,0,68.19903463778564,19.69885928394989,0.1015287215960544,200
8184,8,1,200.0,heuristic,0,0,15.550390303561613,4.0432253791535215,0.4946545919284654,200
8185,8,1,200.0,heuristic,0,0,37.13736317985877,11.855612618482716,0.16869647013280706,200
8186,8,1,200.0,heuristic,0,0,88.17693057957166,67.08159223943886,0.02981443840601256,200
8187,8,1,200.0,heuristic,0,0,23.152920043841277,6.664757403576782,0.3000859414517711,200
8188,8,1,200.0,heuristic,0,0,64.36668352463721,101.48298128436848,0.019707737934853732,200
8189,8,1,200.0,heuristic,0,0,,,0.0,200
8190,8,1,200.0,heuristic,0,0,23.776114263672923,5.2689513708766516,0.37958217095240315,200
8191,8,1,200.0,heuristic,0,0,22.021199053561418,3.510188469403013,0.5697699760093352,200
